Date,Close,High,Low,Open,Volume
2024-11-05,731.9208374023438,746.525588719178,729.7919850706485,737.6637105790884,345417
2024-11-06,762.5165405273438,765.4375029658991,731.9208595442635,736.37654652148,576731
2024-11-07,745.6344604492188,796.033255822768,742.7134979686867,769.9922525351847,915544
2024-11-08,745.5849609375,758.4074501081767,730.2870900904039,746.4265665338334,863866
2024-11-11,743.3076171875,747.1196807714606,733.7031242568277,739.6440402427129,269471
2024-11-12,741.8223876953125,745.1888704912576,738.6538870847999,743.3076166907913,333434
2024-11-13,715.6823120117188,741.6243231181636,713.7020067430454,735.5348602433448,231204
2024-11-14,706.1768798828125,719.7914787782063,703.9985319727252,717.613130868119,247354
2024-11-18,689.3442993164062,709.9394627170499,682.5617172824154,706.7214665471329,380279
2024-11-19,688.7997436523438,704.9887159761809,683.5518860428622,696.0773417573807,211978
2024-11-21,670.8284301757812,690.0374160400726,668.3530485146159,690.0374160400726,313551
2024-11-22,673.6998901367188,681.2250261354969,658.9960869603849,673.1057622836855,558247
2024-11-25,681.0269775390625,696.0278142931592,679.0961677933686,680.7299438322145,327454
2024-11-26,698.8992309570312,701.9687404638107,682.4627209730415,683.0567883954518,317931
2024-11-27,697.4635620117188,709.2958380215542,696.0773241058532,703.8005028128063,536623
2024-11-28,704.691650390625,717.9101640438075,695.6317295042045,703.4539595828693,530636
2024-11-29,694.6416015625,707.662133496806,693.4039107107266,707.662133496806,344800
2024-12-02,700.6815795898438,707.2660587586316,686.6708947659585,694.6416118829777,389264
2024-12-03,705.6818237304688,716.920032420795,704.0480476426733,707.3650953652017,441599
2024-12-04,717.1180419921875,724.8412204162906,701.7706762332936,707.365062764216,474413
2024-12-05,713.0089111328125,725.039290207133,708.9493093729017,722.1678232999903,325024
2024-12-06,720.6826171875,754.4468604554835,715.880400775038,717.2666387261222,1489318
2024-12-09,730.0890502929688,738.6538951001519,720.4350617175982,721.5242659199087,497624
2024-12-10,711.276123046875,737.0696476036723,707.9591358845607,732.4159181201244,689590
2024-12-11,697.81005859375,714.2465679038286,696.572367819373,713.8010475723487,862335
2024-12-12,694.4435424804688,704.9886924612986,693.1068605658835,699.047776513591,383898
2024-12-13,701.3251342773438,703.2559440987585,684.591590171371,694.4931170154224,379444
2024-12-16,695.5822143554688,702.9093679045337,693.1068328097198,702.513282683566,283179
2024-12-17,692.5128173828125,702.4638398566856,689.1462740542999,698.0576482877606,297697
2024-12-18,678.7001342773438,696.572377213554,675.7791719235971,696.5228816687353,266784
2024-12-19,673.5513305664062,681.7200898125259,667.4123721370437,670.1847874307208,367347
2024-12-20,661.2734375,683.9479578514234,655.4810685452658,678.2545799901919,448798
2024-12-23,658.1544799804688,672.9572742171501,656.471208384965,672.9572742171501,320876
2024-12-24,663.79833984375,668.2044706502907,656.6197333571625,659.3426530589716,216328
2024-12-26,667.659912109375,675.779175832576,658.5504957475915,658.5504957475915,219692
2024-12-27,670.0363159179688,675.97723186741,666.3727389956555,670.3333496286164,148619
2024-12-30,661.7684936523438,671.7195760449032,659.9367354395508,671.7195760449032,180434
2024-12-31,665.5311279296875,667.0163569048182,653.7482872200025,660.1842794455684,190239
2025-01-01,742.862060546875,765.0415051220576,665.5311591241091,667.3134218909787,26072951
2025-01-02,745.0404052734375,786.5773227947476,739.0994891207102,742.6145190909157,24433419
2025-01-03,714.7911987304688,747.020654342529,711.0781264149291,744.5947683428858,3125813
2025-01-06,684.0469360351562,720.6825841899305,680.0863254238293,720.6825841899305,1470556
2025-01-07,692.2652587890625,745.2384262809092,681.7696042965596,683.9974477892073,7861148
2025-01-08,695.2357177734375,706.7214645116414,684.2944824799347,693.1068653704364,1529481
2025-01-09,680.5319213867188,697.3150213134627,674.5415097902684,694.839639626159,578449
2025-01-10,667.8579711914062,679.9873413131182,655.827592162345,678.947693103796,760594
2025-01-13,632.2124633789062,680.4329092426337,625.6774801002434,663.4022716740285,1253492
2025-01-14,666.1746826171875,678.1060098157132,638.6979469185604,645.0844435191195,954240
2025-01-15,653.0056762695312,675.7791873448901,650.5302946309052,667.6599234833726,490410
2025-01-16,657.659423828125,670.135323454446,655.9761521809868,663.0557680347782,311593
2025-01-17,659.3921508789062,663.4022569122233,650.0351965117532,659.9367227343237,277699
2025-01-20,653.748291015625,662.313135662254,651.5204475399943,660.7783506984108,619934
2025-01-21,659.4911499023438,704.6916418258689,645.5795174790744,658.4515017232891,12103994
2025-01-22,622.3604125976562,643.599198225936,610.9736575521205,643.599198225936,3975353
2025-01-23,611.8648681640625,628.1528920357738,609.290434904153,624.3407679107513,1217003
2025-01-24,603.2999877929688,621.7168630453403,599.0423435537086,613.053027498076,1075004
2025-01-27,571.3499755859375,606.1500244140625,562.3499755859375,602.9500122070312,1203674
2025-01-28,548.5,577.2000122070312,539.5,568.2999877929688,1362671
2025-01-29,549.0,581.5999755859375,546.0,550.4500122070312,1910892
2025-01-30,542.6500244140625,557.5,540.2000122070312,551.0,846892
2025-01-31,552.5999755859375,561.1500244140625,539.0499877929688,548.0,1151796
2025-02-01,561.0499877929688,571.75,550.25,566.4000244140625,740456
2025-02-03,550.2000122070312,557.0,540.4500122070312,555.0,522783
2025-02-04,560.25,566.9000244140625,552.2000122070312,559.4000244140625,547509
2025-02-05,562.5,576.2999877929688,560.7999877929688,569.6500244140625,573847
2025-02-06,570.9500122070312,574.0,561.0999755859375,566.9500122070312,512500
2025-02-07,558.6500244140625,575.7000122070312,555.2999877929688,575.7000122070312,480051
2025-02-10,554.8499755859375,557.7999877929688,547.5999755859375,550.2999877929688,308528
2025-02-11,542.5999755859375,552.4000244140625,536.5499877929688,552.0,487258
2025-02-12,524.7999877929688,542.0,515.8499755859375,539.0999755859375,749128
2025-02-13,531.2999877929688,551.4500122070312,521.8499755859375,525.9500122070312,804891
2025-02-14,524.7999877929688,536.5999755859375,515.25,533.0,592471
2025-02-17,495.95001220703125,522.4500122070312,486.45001220703125,521.9000244140625,1716160
2025-02-18,482.45001220703125,497.70001220703125,476.75,493.25,760208
2025-02-19,498.25,506.45001220703125,475.0,479.70001220703125,644541
2025-02-20,503.70001220703125,505.29998779296875,488.79998779296875,495.5,529678
2025-02-21,492.8999938964844,516.25,490.0,501.0,602286
2025-02-24,482.25,493.20001220703125,474.04998779296875,490.20001220703125,681670
2025-02-25,477.54998779296875,487.5,475.0,479.8500061035156,344268
2025-02-27,459.8999938964844,479.54998779296875,455.1000061035156,475.04998779296875,572255
2025-02-28,436.29998779296875,456.95001220703125,431.0,450.1000061035156,967534
2025-03-03,426.04998779296875,442.95001220703125,409.3500061035156,437.0,1326671
2025-03-04,433.3500061035156,438.54998779296875,417.3500061035156,420.0,583404
2025-03-05,453.04998779296875,457.79998779296875,430.95001220703125,431.0,661144
